word_count,sentence_count,locations,location_count,actions,action_count,urgency_level,is_informal,pos_tags,text,disaster_type,source
15,1,,0,,0,low,True,PROPN PROPN PUNCT SCONJ AUX DET NOUN VERB CCONJ DET NOUN AUX PRON VERB PUNCT,Hurricane Dorian: where will the storm hit and what damage will it bring?,infrastructure_and_utility_damage,HumAID
8,1,Northern California Fires,1,,0,medium,False,ADJ PROPN PROPN PUNCT DET NOUN AUX VERB,Northern California Fires – The Rain is Helping,not_humanitarian,HumAID
16,1,Puerto Rico,1,please help|need|help,3,medium,True,INTJ VERB DET NOUN ADP PROPN PROPN PRON AUX ADP ADJ NOUN NOUN PROPN PROPN PROPN,Please help the people of Puerto Rico who are in dire need @NYGovCuomo @SenSchumer @SenGillibrand @RepMaloney,requests_or_urgent_needs,HumAID
23,2,,0,,0,low,True,PRON VERB PRON VERB DET PROPN PROPN NOUN PROPN PUNCT PRON AUX ADV VERB CCONJ NOUN ADP ADJ NOUN PRON AUX VERB PUNCT,I made it througnt the Hurrican Irma Praise God. I am still praying and concern for other people who were affected.,sympathy_and_support,HumAID
46,2,Harare|Zimbabwe|Mutare|at Harare,4,emergency,1,medium,True,ADV VERB ADP PROPN PUNCT PROPN PUNCT ADP DET NOUN ADP SYM PROPN PUNCT PROPN PART VERB DET ADJ NOUN NOUN SYM PROPN PUNCT SCONJ PROPN VERB VERB NOUN VERB NOUN ADP ADP NUM PROPN NOUN PRON AUX ADP ADJ NOUN ADP NOUN NOUN CCONJ NOUN,"Just arrived at Harare, Zimbabwe. On the way to #Chimanimani, Mutare to see the devastating impact post #CycloneIdai, where WFP started providing life saving support to around 250K people who are in desperate needs of emergency food and shelters",rescue_volunteering_or_donation_effort,HumAID
15,1,North Carolina,1,,0,low,False,PROPN PROPN PUNCT NOUN PUNCT PROPN PROPN VERB PROPN PROPN NOUN PUNCT NOUN SYM PROPN,"RT @CarolinaWxGroup: Live: North Carolina updates Hurricane Florence evacuations, preparations #ncwx",displaced_people_and_evacuations,HumAID
31,1,California,1,,0,low,True,SYM PROPN PUNCT PROPN PROPN PROPN AUX VERB ADP PROPN ADP PROPN PART VERB ADP NOUN VERB ADP DET NOUN ADJ CCONJ ADJ NOUN PUNCT VERB ADP DET PROPN PROPN PUNCT,"#BREAKING: President Donald Trump will travel to California on Saturday to meet with people affected by the states deadly and historic wildfires, according to the White House.",other_relevant_information,HumAID
59,4,Hurricane Dorian’s|in Hurricane Dorian,2,escape|need|help|please help,4,medium,True,PRON PUNCT PROPN PROPN PUNCT INTJ VERB VERB PROPN CCONJ PRON ADP PROPN PROPN PART NOUN ADJ PUNCT VERB ADP PRON PRON VERB CCONJ DET NOUN PART VERB SCONJ AUX AUX PUNCT DET NOUN ADP DET NOUN CCONJ NOUN AUX AUX VERB ADP PRON PUNCT ADP DET NOUN ADP PROPN PUNCT PRON PROPN CCONJ PROPN PUNCT INTJ PUNCT X,"@DebbieAAldrich @AKimCampbell Almighty Father, please help keep Debbie and everyone in Hurricane Dorian’s path safe, prepared with what they need and the ability to escape if need be. A lessening of the winds and surge would be welcomed by all. In the name of Jesus, my Lord and Savior, Amen. ὤFἿB",sympathy_and_support,HumAID
21,2,,0,,0,low,False,NOUN NOUN NOUN VERB DET VERB NOUN ADP DET NOUN ADP PROPN NOUN PUNCT PROPN AUX PART VERB ADV ADV ADV,Water vapor channels show the pronounced warming in the eye of Dorian today. Recon can’t get there fast enough,caution_and_advice,HumAID
31,4,,0,,0,low,True,ADJ NOUN AUX ADJ ADV ADP VERB NOUN NOUN PUNCT CCONJ SCONJ PRON NOUN PROPN VERB PUNCT NOUN VERB ADJ NOUN ADV PUNCT ADJ SCONJ VERB CCONJ ADJ SCONJ VERB PUNCT,Sevabharathi trucks were empty indeed after delivering relief material. But as my friend Anil said. Commies sent few trucks too. Empty while going and full while returning.,rescue_volunteering_or_donation_effort,HumAID
21,2,Hurricane Florence|Carolinas|Typhoon Mangkhut,3,,0,medium,False,ADJ PART VERB PRON NOUN AUX ADV ADP PROPN PROPN PUNCT NOUN ADP DET PROPN AUX VERB ADP PROPN PROPN PUNCT,Grateful to know my parents are well after Typhoon Mangkhut. Prayers for the Carolinas being affected by Hurricane Florence.,sympathy_and_support,HumAID
21,1,Puerto Rico|in Puerto Rico,2,,0,low,True,PROPN PROPN PUNCT NOUN VERB NOUN ADP NOUN VERB ADP PROPN PROPN ADP PROPN PROPN ADV PROPN PUNCT PROPN PROPN PROPN,RT @TheVoiceOfCalm: Student saves dozens of birds injured by Hurricane Maria in Puerto Rico | MNN - Mother Nature Network,other_relevant_information,HumAID
14,1,Ecuador|Japan|in Japan,3,,0,medium,True,NUM NOUN ADP PROPN PUNCT CCONJ ADV NOUN ADJ ADP ADJ PROPN NOUN NOUN,"2 earthquakes in Japan, and now dozens dead in powerful Ecuador earthquake @CNN",injured_or_dead_people,HumAID
33,1,Beira,1,,0,low,True,PROPN PROPN PUNCT PROPN ADP PROPN PUNCT CCONJ PRON PUNCT PROPN PROPN PROPN PUNCT PUNCT VERB PROPN PART VERB DET ADJ NOUN ADP DET NOUN VERB ADP DET NOUN CCONJ SYM PROPN PUNCT,"Graça Machel (President of @FDC_Moz) and @LeilaPakkala (UNICEF Regional Director), visited Beira to support the humanitarian response to the population affected by the floods and #CycloneIdai.",rescue_volunteering_or_donation_effort,HumAID
40,2,,0,,0,medium,True,NOUN SCONJ PRON PRON VERB PROPN AUX VERB ADP NOUN PUNCT NOUN ADP NOUN CCONJ SPACE CCONJ PRON NOUN VERB ADV ADJ NOUN NOUN CCONJ VERB ADV NUM NOUN PUNCT AUX PRON INTJ VERB NOUN NOUN ADV ADJ ADP NOUN PUNCT,"@qatarairways As you all know Kerala is suffering from flood,scarcity of food and  and my friends collected so many food items and dress nearly 1500 kgs.Can you please arrange cargo service as free of cost.",requests_or_urgent_needs,HumAID
13,2,Mexico City,1,,0,low,True,PROPN PROPN PUNCT PROPN NOUN ADJ VERB NUM PROPN PROPN ADP PROPN PROPN,RT @Breaking911: Structural Damage Possible Following 7.1 Magnitude Earthquake In Mexico City,infrastructure_and_utility_damage,HumAID
15,1,Puerto Rico -|in Puerto Rico,2,,0,low,False,SYM PROPN PROPN PROPN VERB NOUN PUNCT VERB NOUN ADP PROPN PROPN PUNCT PROPN PROPN,"#WorldNews Hurricane Maria destroys homes, triggers flooding in Puerto Rico - Economic Ti",infrastructure_and_utility_damage,HumAID
51,2,Wrightsville Beach|Carolinas|in Wilmington,3,,0,low,True,VERB ADP PRON NOUN ADP PROPN CCONJ PROPN PUNCT DET NOUN ADP DET NOUN ADP DET PROPN PUNCT PRON NOUN AUX ADV NUM NOUN ADP PROPN PROPN ADV PART VERB DET ADJ NOUN AUX ADV AUX ADP PART NUM SYM NUM NOUN ADP NOUN SCONJ VERB ADV ADP DET NOUN NOUN,Praying for my family in Wilmington &amp; the people on the coast of the Carolinas. Their home is about 10 min from Wrightsville Beach hard to believe this amazing place could possibly be up to 15-20 ft under water if hit directly by the hurricane ὢA,sympathy_and_support,HumAID
35,2,Beira,1,,0,low,True,PROPN AUX VERB ADJ NOUN ADV PUNCT CCONJ PRON VERB PRON ADP PROPN PUNCT DET PROPN ADJ ADJ NOUN PUNCT PROPN PUNCT AUX VERB ADP NUM NOUN ADP NOUN CCONJ ADV ADV VERB ADV PUNCT,"Mozambique has experienced many floods before, but this says nothing like Idai. The countrys 2nd largest city, Beira, was buried in 6 meters of water and almost completely disappeared overnight.",infrastructure_and_utility_damage,HumAID
52,3,,0,call|urgent|need,3,medium,True,PRON NOUN VERB ADP ADP DET DET NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PUNCT PROPN PRON AUX AUX VERB ADP PROPN PROPN PUNCT PRON AUX DET NOUN ADP NOUN SCONJ NOUN PART VERB ADJ NOUN PART VERB NOUN NOUN PUNCT PRON VERB NOUN PART VERB PRON NOUN CCONJ VERB PRON PUNCT,"My heart goes out to all the people across Mozambique, Zimbabwe &amp; Malawi who have been affected by Cyclone Idai. This is a wake up call for governments to take urgent action to stop climate change. We need leaders to do their job and protect us.",sympathy_and_support,HumAID
22,2,,0,,0,low,False,PROPN NOUN PROPN PUNCT DET PUNCT NOUN AUX VERB ADP PROPN PROPN PUNCT NOUN PRON VERB SYM NOUN SYM NOUN SYM PROPN,Legit hope mar-a-lago gets destroyed by Hurricane Dorian. Fuck you @realDonaldTrump #fucktrump #fuckmaralago #HurricaneDorian,not_humanitarian,HumAID
20,1,in Greece kill|Greece,2,,0,low,True,VERB NOUN ADP PROPN VERB NUM SCONJ NOUN VERB ADP DET NOUN VERB PRON NOUN VERB SPACE SYM PROPN SYM NOUN,Devastating wildfires in Greece kill 60 while dozens stranded on the beach watched their homes burn  #Greece #news,injured_or_dead_people,HumAID
17,1,@mlamonica,1,,0,low,True,NOUN ADP NOUN CCONJ NOUN NOUN ADV ADP SYM PROPN PUNCT VERB ADP PROPN PUNCT SPACE SYM PROPN,Insights on forecasting and evacuation patterns ahead of #HurricaneDorian2019 (curated by @mlamonica)  #Dorian,displaced_people_and_evacuations,HumAID
25,2,Mirpur|in Mirpur Azad Kashmir Massive injured being rushed to hospital Roads and infrastructure Damaged very badly,2,,0,low,True,SYM PROPN ADJ NOUN ADP PROPN PROPN PROPN PROPN VERB AUX VERB ADP VERB NOUN CCONJ NOUN VERB ADV ADV PUNCT NOUN AUX VERB PUNCT,#EarthQuake catastrophic disaster in Mirpur Azad Kashmir Massive injured being rushed to hospital Roads and infrastructure Damaged very badly. casualties are expected.,infrastructure_and_utility_damage,HumAID
16,2,Brazoria,1,,0,low,True,PROPN NOUN PROPN PROPN ADP PROPN PUNCT PROPN PROPN X PROPN PUNCT SCONJ NUM NOUN PROPN,"HGX issues Tornado Warning for Brazoria, Fort Bend [TX] till 5:15 AM CDT",caution_and_advice,HumAID
27,2,,0,,0,low,True,SYM PROPN NOUN NOUN ADJ PUNCT ADV ADV SCONJ ADJ DET NOUN PUNCT PRON VERB PRON NOUN PRON AUX VERB NUM PART VERB PRON NOUN ADV ADP,"#Irma restoration efforts underway. No matter how extensive the damage, you have our commitment we will work 24/7 to get your lights back on",infrastructure_and_utility_damage,HumAID
27,3,in Puerto Rico NEED help|Puerto Rico NEED,2,need|help,2,medium,True,ADV ADJ CCONJ ADJ PUNCT PRON NOUN CCONJ NOUN ADP PROPN PROPN NOUN NOUN PUNCT PRON VERB DET NOUN PUNCT NOUN PUNCT NOUN CCONJ PRON NOUN PUNCT,"Absolutely despicable and sick! Our brothers and sisters in Puerto Rico NEED help! They have no power, water, food or their homes!",requests_or_urgent_needs,HumAID
45,1,Langar,1,,0,medium,True,NOUN ADP NUM NOUN NOUN NOUN PRON AUX VERB ADP NOUN ADP DET NOUN CCONJ NOUN SPACE PROPN CCONJ PROPN PUNCT NOUN ADP NUM NOUN PUNCT PROPN PUNCT PRON VERB PROPN CCONJ PROPN PUNCT VERB DET PROPN CCONJ VERB NOUN ADP NOUN SYM PROPN SYM ADV,Shame on 98% cowards traitors who are debating on TV about the rain and floods  Kudos &amp; salute to 2% (Sardars) who reached Kerala &amp; started a Langar and helped thousands of peopleὄ7 #KeralaFloods #KeralaReliefFund,not_humanitarian,HumAID
35,3,,0,help,1,medium,True,PRON VERB DET NOUN VERB PRON ADP DET NOUN ADP SYM PROPN PRON ADV VERB DET NOUN ADP DET NOUN VERB PUNCT ADV ADV ADJ PUNCT INTJ PROPN VERB DET NOUN CCONJ VERB PRON PUNCT,I believe this video shows them in the eye of #HurricaneDorian they still have the back of the storm coming. Just so sad. Please God help these people and protect them.,sympathy_and_support,HumAID
44,4,Zimbabwe|in Malawi,2,urgent|need,2,medium,True,SYM PROPN AUX VERB NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PUNCT ADJ ADP NUM PROPN NOUN AUX ADP ADJ NOUN ADP NOUN PUNCT PRON VERB ADP DET NOUN VERB NOUN PUNCT VERB NOUN ADP NOUN CCONJ NOUN VERB PUNCT VERB PRON NOUN PUNCT,"#CycloneIdai has devastated families in Malawi, Mozambique and Zimbabwe. More than 1.6m people are in urgent need of aid. We’re on the ground providing life-saving support to families and children affected. Support our work:",requests_or_urgent_needs,HumAID
18,2,,0,please help|need|help,3,medium,False,PROPN PROPN PUNCT SPACE SYM PROPN SYM PROPN INTJ VERB PRON PROPN PROPN PROPN ADP DET NOUN ADP NOUN,RT @nikkilaniado:  #EcuadorEarthquake #EcuadorTerremoto Please help our National Food Bank during this time in need,requests_or_urgent_needs,HumAID
24,3,Hurricane Florence,1,,0,low,True,PROPN PROPN PUNCT SYM PROPN PROPN VERB ADP ADP PRON VERB ADP PROPN PROPN PUNCT VERB NOUN PRON NOUN PUNCT SYM PROPN SYM PROPN,RT @GKhair: #GKCARES Hearts go out to those affected by Hurricane Florence. Sending prayers your way! #GKhair #Juvexin,sympathy_and_support,HumAID
20,1,,0,emergency,1,medium,True,PROPN NOUN PUNCT SYM NOUN PUNCT PRON VERB ADJ NOUN NOUN NOUN ADP PROPN SPACE PROPN PUNCT PROPN SYM PROPN PUNCT,RT @Refugees: #EcuadorEarthquake: We launch major emergency aid airlift from Copenhagen  Pic:EPA/J.Jacome .,rescue_volunteering_or_donation_effort,HumAID
48,3,,0,,0,medium,True,PROPN VERB PRON ADJ VERB NOUN ADP NOUN ADP DET NOUN ADP PROPN PROPN PUNCT DET NOUN ADP VERB NOUN AUX ADV VERB ADP NUM PUNCT NOUN NOUN VERB ADJ NOUN PUNCT ADP ADP VERB NOUN CCONJ NOUN NOUN PUNCT VERB DET NOUN ADP DET ADJ NOUN PUNCT,"Mozambique reported its first confirmed death from cholera in the wake of Cyclone Idai. The number of reported cases has now doubled to 517. Health workers say stagnant water, along with damaged water and sanitation systems, raise the risks of a major outbreak.",injured_or_dead_people,HumAID
3,1,,0,,0,low,False,PROPN NOUN VERB,Wildfire evacuation lifted,displaced_people_and_evacuations,HumAID
25,2,,0,,0,low,True,VERB PRON VERB PROPN NOUN AUX VERB ADP PROPN PROPN PUNCT ADV PRON AUX PART VERB PRON PART VERB ADP NOUN ADP DET NOUN PUNCT,@CREWcrew I hope Trumps properties are destroyed by Hurricane Dorian. Then he cant use them to profit from presidency for a while.,not_humanitarian,HumAID
11,2,Plaza del Mercado,1,,0,low,True,ADP PROPN NOUN PROPN DET NOUN VERB ADP SYM PROPN NOUN,At Plaza del Mercado some trees held up #HurricaneMaria @PuertoRicoPUR,infrastructure_and_utility_damage,HumAID
49,1,Supporting|in TVM,2,call|rescue,2,low,True,SYM PROPN ADP NOUN NUM NOUN VERB ADP PROPN PUNCT PROPN CCONJ PROPN PUNCT PROPN NUM NOUN NOUN NUM PROPN PRON PROPN ADP NOUN NUM PROPN NUM NOUN NOUN VERB ADP ADJ PROPN NOUN CCONJ PROPN PUNCT PROPN NOUN NOUN NOUN NOUN AUX VERB ADJ NOUN NOUN SYM NOUN,"#SevaBharati in action Three godowns opened in TVM,PKD &amp; Kasargod 4 resource collection 50,000 Sevabharathi volunteers/ Swayamsevaks in ground 50 Boats 4 rescue works lead by fisherman Call centres &amp; District level co-ordinator s Supporting local relief camps #KeralaFloods",rescue_volunteering_or_donation_effort,HumAID
46,3,Lucknow|in Lucknow to the Amausi Air Port,2,,0,medium,True,PROPN PROPN PROPN VERB NUM NOUN NOUN ADP DET NOUN NOUN ADP PROPN PROPN PROPN PROPN PUNCT PROPN PROPN PROPN ADV VERB DET NOUN PUNCT ADJ PROPN ADP VERB ADP DET PROPN NOUN NOUN NOUN NOUN ADP PRON NOUN ADP PROPN ADP DET PROPN PROPN PROPN,IIA Kanpur Chapter contributed two trucks load of the relief material for Kerala Flood Affected People. IIA Lucknow Chapter also contributed the material. Hon’ble CM UP flagged of the IIA relief vehicles today morning from his residence in Lucknow to the Amausi Air Port,rescue_volunteering_or_donation_effort,HumAID
42,3,at DCOTA|Delray Beach,2,,0,low,True,PRON VERB DET NOUN ADP PROPN VERB CCONJ VERB DET NOUN ADP PROPN PUNCT NUM ADP DET ADJ NOUN PRON AUX ADV AUX ADV PUNCT PUNCT SYM NOUN SYM ADJ SYM NOUN SYM NOUN SYM PROPN SYM NOUN ADP PROPN PROPN PUNCT,"I booked a commercial for Chewy’s and had a fitting at DCOTA. One of the coolest buildings I have ever been in. . #actor #commercial #drama #comedy #christmas #doggies @ Delray Beach,",not_humanitarian,HumAID
19,1,California,1,flee,1,low,True,PROPN VERB PUNCT NOUN NOUN VERB NUM PUNCT PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT NOUN VERB ADP NOUN,"California wildfires: Death toll hits 25; Lady Gaga, Kim Kardashian West, others flee from home",injured_or_dead_people,HumAID
12,1,,0,,0,low,True,PROPN PUNCT PUNCT PROPN PROPN PROPN NOUN AUX ADJ PART PROPN NOUN,RT @PLATOSCAVE007: PG&amp;E SMART METER FIRES ARE DELIBERATE NOT EQUIP FAILURE,not_humanitarian,HumAID
50,5,,0,,0,low,True,DET NOUN ADP NOUN AUX AUX VERB ADP DET CCONJ NUM NOUN PUNCT AUX AUX VERB ADP NUM ADJ NOUN PUNCT NUM ADJ NOUN NOUN AUX VERB DET NOUN ADP ADJ NOUN PUNCT SYM NUM PUNCT PUNCT PROPN AUX VERB PART VERB DET NOUN ADP NUM NOUN PUNCT X NOUN,The distribution of kits has been completed in all but 2 districts. Will be distributed to 4.25 lakh people. 4 consecutive bank holidays have delayed the distribution of financial assistance (₹10000). CM has instructed to finish the distribution in 2 days. #KeralaFloodRelief,rescue_volunteering_or_donation_effort,HumAID
17,1,,0,,0,low,True,ADV AUX PRON PROPN PROPN NOUN PUNCT DET NOUN AUX VERB ADP SYM PROPN NOUN NOUN PUNCT,Here is your Marine Minute Update: The @26MEU is assisting in #HurricaneIrma relief efforts.,rescue_volunteering_or_donation_effort,HumAID
53,4,Zimbabwe|Chimanimani|in Chimanimani,3,,0,low,True,ADJ NOUN NOUN VERB ADP NUM ADP NOUN PUNCT NOUN PUNCT DET NOUN VERB NOUN ADP DET NOUN ADP NOUN VERB ADP DET NOUN PRON AUX VERB ADP PROPN PROPN ADP PROPN PUNCT PROPN PUNCT PROPN NUM PUNCT NUM PUNCT PROPN SYM PROPN PROPN NUM NOUN ADV NUM NOUN PUNCT VERB DET NOUN,"Mozambique death toll rises to 446 after cyclone: minister . A woman washes clothes in a river of water running across a road that was created after Cyclone Idai in Chimanimani, Zimbabwe, March 24, 2019. REUTERS/Philimon Bulawayo 6 minutes ago 53 View. SULAIMANI The death",injured_or_dead_people,HumAID
16,1,Puerto Rico,1,,0,low,False,NOUN VERB PART VERB ADP PROPN PROPN ADP NOUN ADP PROPN PROPN SYM PROPN SYM NOUN,Aid begins to flow into Puerto Rico in wake of Hurricane Maria #FactsApps #Fashion,rescue_volunteering_or_donation_effort,HumAID
33,1,,0,,0,low,True,PROPN PROPN PUNCT ADJ PUNCT SYM NOUN SYM NOUN SYM NOUN SYM NOUN NOUN NOUN SYM NOUN ADP NOUN NOUN NOUN SYM NOUN SYM PROPN SYM NOUN SYM NUM SYM NUM SYM VERB,"New Material, snippet* #youngwritersmg #youngwritersmgexperience #newmaterial #news #bars #lyrics #music #moremusik #tdotoriginals #toronto #producers #6ixbuzz #6ixbuzztv #welovehiphop",not_humanitarian,HumAID
46,5,California,1,,0,low,False,PROPN PROPN PROPN PROPN AUX PART VERB DET NOUN ADP PROPN VERB PART VERB ADP NOUN PUNCT CCONJ AUX ADV VERB NOUN ADP NOUN PART VERB ADP ADJ NOUN PUNCT NOUN ADP NOUN PART PROPN PUNCT VERB PRON PROPN PRON VERB ADV DET NOUN PUNCT NOUN,"California Governor Jerry Brown will not give any money to Americans forced to live in tents, but will gladly give money to illegals to live in permanent structures. Billions to illegals not Americans. Face it CA you voted wrong this time! @realDonaldTrump",not_humanitarian,HumAID
16,2,,0,donate|help,2,medium,False,PRON AUX VERB NOUN ADP NOUN ADP NOUN PROPN PUNCT VERB PART VERB PUNCT SPACE ADP NOUN,Im raising money for Help for hurricane Dorian. Click to Donate:  via @gofundme,rescue_volunteering_or_donation_effort,HumAID
45,3,,0,,0,medium,True,PRON ADV VERB ADJ SYM NOUN PUNCT VERB NOUN VERB ADP NOUN CCONJ ADV VERB NOUN ADP NOUN NOUN PUNCT VERB ADP DET PROPN PRON AUX VERB ADV ADJ SYM PROPN SYM NOUN SYM NOUN SYM NOUN PROPN PROPN SYM PROPN SYM PROPN SYM PROPN,Its really makes hurt #KeralaFloods2018 . Making ppl live under risk and also making lifes of people uncertainty. Pray to the god they may get well soon.ὤF #KeralaFloods #water #rain #mansoon #PrayForKerala #SaveKerala #HelpKerala #kerala,sympathy_and_support,HumAID
10,1,California,1,help,1,medium,False,NOUN NOUN VERB PART VERB PROPN NOUN NOUN ADP PROPN,Spokane woman hopes to help California wildfire victims on Thanksgiving,rescue_volunteering_or_donation_effort,HumAID
11,1,,0,,0,low,False,PROPN AUX VERB NOUN ADP PROPN NOUN NOUN NOUN ADP PROPN,Apple is collecting donations for Harvey storm relief relief through iTunes,rescue_volunteering_or_donation_effort,HumAID
26,1,,0,,0,low,False,NUM ADP DET ADJ NOUN AUX DET NOUN ADP ADJ NOUN PUNCT ADJ NOUN ADP SYM PROPN NOUN ADP PRON ADP DET PRON NOUN NOUN NOUN,"One of the positive thing is the presence of amazing people, qualified Aid in #Amatrice Thanks to all with all our heart #ItalyEarthquake",rescue_volunteering_or_donation_effort,HumAID
30,2,Puerto Rico,1,,0,low,False,PROPN PROPN PUNCT PROPN PROPN VERB ADP NOUN PUNCT PUNCT DET NOUN PUNCT DET NOUN PUNCT DET NOUN PUNCT DET NOUN NOUN NOUN PUNCT NOUN CCONJ PROPN PUNCT NOUN VERB,RT @cfishman: Puerto Rico drifts toward apocalypse. —No power —No water —No sewer —No cell phone service —Roads &amp; towns destroyed,infrastructure_and_utility_damage,HumAID
18,1,North Carolina,1,,0,low,True,ADJ NOUN VERB ADP NOUN ADP PROPN PROPN ADV ADP PROPN PROPN SPACE SYM NOUN SYM NOUN DET NOUN,Mandatory evacuation ordered for parts of North Carolina ahead of Hurricane Maria  #MANDATORY #EVACUATION The Weath,displaced_people_and_evacuations,HumAID
53,4,California|in California,2,,0,medium,True,PROPN X NUM NUM NOUN VERB PUNCT NUM ADJ ADP DET PROPN NOUN PUNCT ADP DET NOUN DET NOUN ADP NUM PROPN PUNCT PROPN AUX DET ADJ NOUN ADJ NOUN PUNCT CCONJ NOUN AUX PROPN ADJ ADP PROPN PUNCT PROPN PUNCT VERB PRON VERB NOUN ADP NOUN PUNCT PUNCT SYM VERB SYM PROPN,"ὒ5v❄️ 631 people missing, 61 dead in the California wildfires, across an area the size of 17 Manhattans. NYC was a frustrating mess last night, but folks got homeunlike many in California. NYC, let’s keep things in perspective!! #nycsnow #Snowvember",missing_or_found_people,HumAID
